id_orgao,ano_licitacao,nr_licitacao,nr_item,ds_item,qt_itens_licitacao,sg_unidade_medida,vl_unitario_homologado,vl_total_homologado
54100,2017,1,10,"BERGAMOTA, COM GRAU DE MATURAÇÃO TAL QUE LHE PERMITA SUPORTAR TRANSPORTE, MANIPULAÇÃO E CONSERVAÇÃO ADEQUADA PARA CONSUMO MEDIATO E IMEDIATO, TAMANHO MÉDIO. FRUTO DA ESPÉCIE CITRUS METICULADA DE COR BRILHANTE E INTENSA, OU SEJA, COR ALARANJADA OU AMARELADA, DE SABOR ADOCICADO. DEVERÁ APRESENTAR COR, TAMANHO E CONFORMAÇÃO UNIFORMES, SEM MANCHAS, MACHUCADURAS, BOLORES, SUJIDADES, FERRUGEM OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DE RESÍDUOS DE FERTILIZANTES. PROCEDENTE DE COLHEITA RECENTE.",5000.00,KG,"",""
54100,2017,2,1,"ALFACE, TIPO CRESPA, VERDE, TAMANHO MÉDIO. AS FOLHAS DEVERÃO SER LIMPAS, SEM MARCAS DE PICADAS DE INSETOS, SEM NENHUM DEFEITO QUE POSSA ALTERAR SUA APARÊNCIA E QUALIDADE. PESO MÍNIMO POR UNIDADE DE 200G. EMBALAGEM PRIMÁRIA: CAIXAS AREJADAS E RETORNÁVEIS.",500.00,UN,"",""
54100,2017,2,10,"CENOURA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES. ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE.",500.00,KG,"",""
54100,2017,2,11,COUVE MANTEIGA.,200.00,MOL,"",""
54100,2017,2,39,COUVE MANTEIGA.,300.00,MOL,"",""
54100,2017,2,3,"BATATA INGLESA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES, ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE. ",1200.00,KG,"",""
54100,2017,2,6,"BETERRABA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA. ",500.00,KG,"",""
54100,2017,2,9,"CEBOLA, TIPO SALADA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE. LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES. ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE.",1000.00,KG,"",""
54100,2017,2,16,"PÊSSEGO IN NATURA. UNIDADES INTEIRAS, DE PRIMEIRA QUALIDADE, TAMANHO E COLORAÇÃO UNIFORMES, CASCA ÍNTERGRA, GRAU DE MATURAÇÃO QUE LHE PERMITA SUPORTAR MANIPULAÇÃO, TRANSPORTE E CONSERVAÇÃO PARA USO MEDIATO OU IMEDIATO. POLPA FIRME E INTACTA, SEM ASPECTO ESPONJOSO, SEM DANOS FÍSICOS E MECÂNICOS QUE COMPROMETAM A SUA UTILIZAÇÃO.",480.00,KG,"",""
54100,2017,2,19,"REPOLHO, LISO, FRESCO, FIRME, COM COLORAÇÃO E TAMANHO UNIFORMES E TÍPICOS DA VARIEDADE, SEM SUJIDADES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DE RESÍDUOS DE FERTILIZANTES. PROCEDENTE DE COLHEITA RECENTE.",1200.00,KG,"",""
54100,2017,2,21,"TOMATE SALADA, FRESCO, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE. ",2000.00,KG,"",""
54100,2017,2,29,"ALFACE, TIPO CRESPA, VERDE, TAMANHO MÉDIO. AS FOLHAS DEVERÃO SER LIMPAS, SEM MARCAS DE PICADAS DE INSETOS, SEM NENHUM DEFEITO QUE POSSA ALTERAR SUA APARÊNCIA E QUALIDADE. PESO MÍNIMO POR UNIDADE DE 200G. EMBALAGEM PRIMÁRIA: CAIXAS AREJADAS E RETORNÁVEIS.",1000.00,UN,"",""
54100,2017,2,38,"CENOURA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES. ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE.",1000.00,KG,"",""
54100,2017,2,44,"PÊSSEGO IN NATURA. UNIDADES INTEIRAS, DE PRIMEIRA QUALIDADE, TAMANHO E COLORAÇÃO UNIFORMES, CASCA ÍNTERGRA, GRAU DE MATURAÇÃO QUE LHE PERMITA SUPORTAR MANIPULAÇÃO, TRANSPORTE E CONSERVAÇÃO PARA USO MEDIATO OU IMEDIATO. POLPA FIRME E INTACTA, SEM ASPECTO ESPONJOSO, SEM DANOS FÍSICOS E MECÂNICOS QUE COMPROMETAM A SUA UTILIZAÇÃO.",720.00,KG,"",""
54100,2017,2,52,"BATATA INGLESA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES, ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE. ",300.00,KG,"",""
54100,2017,2,58,"REPOLHO, LISO, FRESCO, FIRME, COM COLORAÇÃO E TAMANHO UNIFORMES E TÍPICOS DA VARIEDADE, SEM SUJIDADES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DE RESÍDUOS DE FERTILIZANTES. PROCEDENTE DE COLHEITA RECENTE.",300.00,KG,"",""
54100,2017,2,60,"TOMATE SALADA, FRESCO, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE. ",500.00,KG,"",""
54100,2017,1,18,"CENOURA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES. ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE.",4500.00,KG,"",""
54100,2017,1,19,COUVE MANTEIGA.,1200.00,MOL,"",""
54100,2017,1,68,COUVE MANTEIGA.,800.00,MOL,"",""
54100,2017,1,75,"LARANJA, COMUM, COM GRAU DE MATURAÇÃO TAL QUE LHE PERMITA SUPORTAR TRANSPORTE, MANIPULAÇÃO E CONSERVAÇÃO ADEQUADA PARA CONSUMO MEDIATO E IMEDIATO, TAMANHO MÉDIO, APRESENTANDO COR, TAMANHO E CONFORMAÇÃO UNIFORMES, SEM MANCHAS, MACHUCADURAS, BOLORES, SUJIDADES, FERRUGEM OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DE RESÍDUOS DE FERTILIZANTES. PROCEDENTE DE COLHEITA RECENTE.",4000.00,KG,"",""
54100,2017,1,83,"RAMO DE ERVAS FRESCAS CONTENDO MANJERIÇÃO, ALECRIM, MANJERONA. UNIDADE COM PESO DE NO MÍNIMO 100G. ",720.00,MOL,"",""
54100,2017,1,33,"REPOLHO, LISO, FRESCO, FIRME, COM COLORAÇÃO E TAMANHO UNIFORMES E TÍPICOS DA VARIEDADE, SEM SUJIDADES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DE RESÍDUOS DE FERTILIZANTES. PROCEDENTE DE COLHEITA RECENTE.",3000.00,KG,"",""
54100,2017,1,34,"RAMO DE ERVAS FRESCAS CONTENDO MANJERIÇÃO, ALECRIM, MANJERONA. UNIDADE COM PESO DE NO MÍNIMO 100G. ",1080.00,MOL,"",""
54100,2017,1,37,"TEMPERO VERDE, NATURAL, CONTENDO CEBOLINHA E SALSA. MAÇO DE 100G.",4500.00,MOL,"",""
54100,2017,1,60,"BRÓCOLIS. TAMANHO MÉDIO, ÍNTEGRO, BOA QUALIDADE, SEM MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE.",1600.00,UN,"",""
54100,2017,1,58,"BETERRABA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA. ",3000.00,KG,"",""
54100,2017,1,86,"TEMPERO VERDE, NATURAL, CONTENDO CEBOLINHA E SALSA. MAÇO DE 100G.",3000.00,MOL,"",""
54100,2017,1,90,"CENOURA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES. ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE.",1000.00,KG,"",""
80400,2017,1,14,"COUVE-FLOR EM FOLHA, DE TAMANHO MÉDIO, COR VERDE EM TODA A SUA EXTENSÃO EMBALADO EM MOLHO",36.00,UN,4.82,173.52
80400,2017,1,15,COUVE-FLOR EM PERFEITO ESTADO DE MATURAÇÃO E CONSERVAÇÃO.,54.00,UN,5.15,278.10
80400,2017,1,16,COUVE TIPO CHINESA,18.00,UN,5.13,92.34
80400,2017,1,33,PEPINO IN NATURA,24.00,KG,4.40,105.60
80400,2017,1,34,"PIMENTÃO IN NATURA, TAMANHO MÉDIO DE COR VERDE",7.00,KG,7.42,51.94
80400,2017,1,37,"REPOLHO BRANCO, TAMANHO MÉDIO, SEM SUJIDADES",36.00,UN,3.90,140.40
80400,2017,1,38,"REPOLHO ROXO, TAMANHO MÉDIO SEM SUJIDADES",36.00,UN,4.20,151.20
80400,2017,1,40,"TEMPERO VERDE, TIPO CEBOLINHA, DE COR VERDE, EMBALADA EM MOLHO",15.00,UN,3.83,57.45
80400,2017,1,41,"TEMPERO VERDE, TIPO SALSA, DE COR VERDE, EMBALADA EM MOLHO",15.00,UN,3.58,53.70
80400,2017,1,1,"ABOBRINHA ITALIANA, DE COR VERDE, TAMANHO MÉDIO",27.00,KG,3.98,107.46
80400,2017,1,4,"ALFACE IN NATURA, EM BOM ESTADO DE MATURAÇÃO E CONSERVAÇÃO",60.00,UN,1.75,105.00
52300,2017,1,21,"Morango in natura, novo, cor vermelho, sem machucados.",600.00,KG,"",""
52300,2017,1,20,"Morango congelado, limpo, embalados em pacotes de 1kg.",600.00,KG,"",""
52300,2017,1,34,"Bergamota: madura, no ponto, cor laranja, casca íntegra, sem manchas escuras ou amareladas, sem machucados, sem sujidades, apresentação em unidades de aproximadamente 80g.-KG",3425.00,KG,"",""
52300,2017,1,17,"Limão taiti: maduro, no ponto, cor verde, casca íntegra, sem manchas escuras ou amareladas, sem machucados, sem sujidades, apresentação em unidades de aproximadamente 80g.",640.00,KG,"",""
52300,2017,1,16,"Laranja suco: madura, no ponto, cor amarelo alaranjada, casca íntegra, sem manchas escuras ou amareladas, sem machucados, sem sujidades, apresentação em unidades de aproximadamente 120g.",3000.00,KG,"",""
52300,2017,1,15,"Laranja do céu: madura, no ponto, cor amarelo alaranjada, casca íntegra, sem manchas escuras ou amareladas, sem machucados, sem sujidades, apresentação em unidades de aproximadamente 80g.",1700.00,KG,"",""
52300,2017,1,14,"Espinafre: novo, cor verde escura, folhas íntegras, sem manchas escuras e/ou amareladas, sem folhas velhas e queimadas, sem sujidades, apresentação em molho.",630.00,KG,"",""
52300,2017,1,22,"Ovos tipo 1 extra: com peso mínimo de 60g por unidade, branco ou """"vermelho"""", sem trincados, sem sujidades, apresentação em bandeja, com data de validade, registro, procedência e selo de inspeção CISPOA, SIF, Sim ou SUASA",3780.00,DZ,"",""
68900,2017,1,1,BISCOITO DOCE CASEIRO,165.00,KG,15.00,2475.00
68900,2017,2,4,FEIJAO PRETO,240.00,KG,5.50,1320.00
66900,2017,1,11,PÃO INTEGRAL DE 50G,270.00,KG,8.25,2227.50
66900,2017,1,10,"PÃO CASEIRINHO DE 50G, DEVIDAMENTE ROTULADAS.",290.00,KG,8.50,2465.00
66900,2017,1,8,MASSA CASEIRA MACARRÃO,310.00,KG,9.00,2790.00
66900,2017,1,7,MASSA CASEIRA MÉDIA,355.00,KG,9.00,3195.00
66900,2017,1,4,"CUCA CASEIRA, PESO LIQUIDO 850G POR UNIDADE.",260.00,KG,11.00,2860.00
54100,2017,1,11,"BRÓCOLIS. TAMANHO MÉDIO, ÍNTEGRO, BOA QUALIDADE, SEM MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE.",2400.00,UN,"",""
54100,2017,1,8,"BEBIDA LÁCTEA COM IOGURTE. INGREDIENTES: LEITE, SORO DE LEITE, FERMENTO LÁCTEO, AÇÚCAR, POLPA DE FRUTA(S). EMBALAGEM: SACHET DE 1L. VALIDADE MÍNIMA DE 45 DIAS SOB REFRIGERAÇÃO.",9000.00,L,"",""
54100,2017,1,5,"BATATA DOCE, LISA, COM POLPA INTACTA LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR A SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E RESÍDUOS DE FERTILIZANTES, ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE. ",1200.00,KG,"",""
54100,2017,1,87,"TOMATE SALADA, FRESCO, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE. ",2000.00,KG,"",""
54100,2017,1,57,"BEBIDA LÁCTEA COM IOGURTE. INGREDIENTES: LEITE, SORO DE LEITE, FERMENTO LÁCTEO, AÇÚCAR, POLPA DE FRUTA(S). EMBALAGEM: SACHET DE 1L. VALIDADE MÍNIMA DE 45 DIAS SOB REFRIGERAÇÃO.",6000.00,L,"",""
54100,2017,1,48,"REPOLHO, LISO, FRESCO, FIRME, COM COLORAÇÃO E TAMANHO UNIFORMES E TÍPICOS DA VARIEDADE, SEM SUJIDADES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DE RESÍDUOS DE FERTILIZANTES. PROCEDENTE DE COLHEITA RECENTE.",1500.00,KG,"",""
54100,2017,1,41,"BETERRABA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA. ",2000.00,KG,"",""
54100,2017,1,25,"FEIJÃO PRETO TIPO 1, ISENTO DE MATÉRIA TERROSA, DE PARASITAS, DE DETRITOS ANIMAIS OU VEGETAIS, PEDAÇOS DE GRÃOS ARDIDOS, BROTADOS, CHOCHOS, IMATUROS, MOFADOS, CARUNCHADOS, SAFRA NOVA. EMBALAGEM: PACOTE  POLIETILENO ATÓXICO, PESO LÍQUIDO 1KG.",500.00,KG,"",""
54100,2017,1,24,"FEIJÃO DE COR SELECIONADO TIPO 1, ISENTO DE MATÉRIA TERROSA, DE PARASITAS, DE DETRITOS ANIMAIS OU VEGETAIS, PEDAÇOS DE GRÃOS ARDIDOS, BROTADOS, CHOCHOS, IMATUROS, MANCHADOS, CHUVADOS, MOFADOS, CARUNCHADOS E DESCOLORIDOS QUE PREJUDIQUEM SUA APARÊNCIA E QUALIDADE, PRODUÇÃO DE ÚLTIMA SAFRA.  PACOTE DE POLIETILENO ATÓXICO, RESISTENTE, CONTENDO PESO LÍQUIDO DE 1KG.",600.00,KG,"",""
54100,2017,1,73,"FEIJÃO DE COR SELECIONADO TIPO 1, ISENTO DE MATÉRIA TERROSA, DE PARASITAS, DE DETRITOS ANIMAIS OU VEGETAIS, PEDAÇOS DE GRÃOS ARDIDOS, BROTADOS, CHOCHOS, IMATUROS, MANCHADOS, CHUVADOS, MOFADOS, CARUNCHADOS E DESCOLORIDOS QUE PREJUDIQUEM SUA APARÊNCIA E QUALIDADE, PRODUÇÃO DE ÚLTIMA SAFRA.  PACOTE DE POLIETILENO ATÓXICO, RESISTENTE, CONTENDO PESO LÍQUIDO DE 1KG.",400.00,KG,"",""
54100,2017,1,67,"CENOURA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA, MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE, LIVRE DA MAIOR PARTE POSSÍVEL DE TERRA ADERENTE À CASCA E DE RESÍDUOS DE FERTILIZANTES. ISENTA DE UMIDADE EXTERNA ANORMAL. PROCEDENTE DE COLHEITA RECENTE.",2000.00,KG,"",""
54100,2017,1,72,"FARINHA DE TRIGO ESPECIAL, ENRIQUECIDA COM FERRO E ÁCIDO FÓLICO, OBTIDA A PARTIR DE GRÃOS DESGERMINADOS, SÃOS E LIMPOS, ISENTOS DE MATÉRIA TERROSA E EM PERFEITO ESTADO DE CONSERVAÇÃO. NÃO PODERÁ ESTAR ÚMIDA, FERMENTADA OU RANÇOSA. EMBALAGEM PRIMÁRIA: PACOTE COM PESO LÍQUIDO ENTRE 1KG E 5KG. VALIDADE MÍNIMA DE 04 MESES.",200.00,KG,"",""
54100,2017,1,23,"FARINHA DE TRIGO ESPECIAL, ENRIQUECIDA COM FERRO E ÁCIDO FÓLICO, OBTIDA A PARTIR DE GRÃOS DESGERMINADOS, SÃOS E LIMPOS, ISENTOS DE MATÉRIA TERROSA E EM PERFEITO ESTADO DE CONSERVAÇÃO. NÃO PODERÁ ESTAR ÚMIDA, FERMENTADA OU RANÇOSA. EMBALAGEM PRIMÁRIA: PACOTE COM PESO LÍQUIDO ENTRE 1KG E 5KG. VALIDADE MÍNIMA DE 04 MESES.",300.00,KG,"",""
54100,2017,2,59,"TOMATE SALADA, FRESCO, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM MANCHAS, MACHUCADURAS, BOLORES OU OUTROS DEFEITOS QUE POSSAM ALTERAR SUA APARÊNCIA E QUALIDADE. ",1250.00,KG,"",""
54100,2017,2,34,"BETERRABA, LISA, COM POLPA INTACTA E LIMPA, COM COLORAÇÃO E TAMANHO UNIFORMES TÍPICOS DA VARIEDADE, SEM BROTOS, RACHADURAS OU CORTES NA CASCA. ",1000.00,KG,"",""
54100,2017,2,33,"BEBIDA LÁCTEA COM IOGURTE. INGREDIENTES: LEITE, SORO DE LEITE, FERMENTO LÁCTEO, AÇÚCAR, POLPA DE FRUTA(S). EMBALAGEM: SACHET DE 1L. VALIDADE MÍNIMA DE 45 DIAS SOB REFRIGERAÇÃO.",6000.00,L,"",""
54100,2017,2,5,"BEBIDA LÁCTEA COM IOGURTE. INGREDIENTES: LEITE, SORO DE LEITE, FERMENTO LÁCTEO, AÇÚCAR, POLPA DE FRUTA(S). EMBALAGEM: SACHET DE 1L. VALIDADE MÍNIMA DE 45 DIAS SOB REFRIGERAÇÃO.",4000.00,L,"",""
54100,2017,2,55,"BISCOITO DOCE DE MILHO, DE PRODUÇÃO CASEIRA, SEM RECHEIO E SEM COBERTURA, CONTENDO MARGARINA, PEQUENA QUANTIDADE DE FARINHA DE TRIGO, COM A MASSA BEM ASSADA. PACOTE CONTENDO, NO MÍNIMO, 350G.",40.00,KG,"",""
54100,2017,2,54,"BISCOITO DOCE AMANTEIGADO CASEIRO PRODUZIDO A PARTIR DE MATÉRIAS PRIMAS SÃS E LIMPAS. APARÊNCIA: MASSA BEM ASSADA, SEM RECHEIO, SEM COBERTURA, SABOR AMANTEIGADO. SERÃO REJEITADOS BISCOITOS COM EXCESSO DE DUREZA, DE CARACTERES ORGANOLÉPTICOS ANORMAIS QUE NÃO CARACTERIZAM O PRODUTO. EMBALAGEM DE MINIMO 300G A 500G.",40.00,KG,"",""
54100,2017,2,26,"BISCOITO DOCE DE MILHO, DE PRODUÇÃO CASEIRA, SEM RECHEIO E SEM COBERTURA, CONTENDO MARGARINA, PEQUENA QUANTIDADE DE FARINHA DE TRIGO, COM A MASSA BEM ASSADA. PACOTE CONTENDO, NO MÍNIMO, 350G.",10.00,KG,"",""
54100,2017,2,25,"BISCOITO DOCE AMANTEIGADO CASEIRO PRODUZIDO A PARTIR DE MATÉRIAS PRIMAS SÃS E LIMPAS. APARÊNCIA: MASSA BEM ASSADA, SEM RECHEIO, SEM COBERTURA, SABOR AMANTEIGADO. SERÃO REJEITADOS BISCOITOS COM EXCESSO DE DUREZA, DE CARACTERES ORGANOLÉPTICOS ANORMAIS QUE NÃO CARACTERIZAM O PRODUTO. EMBALAGEM DE MINIMO 300G A 500G.",10.00,KG,"",""
45500,2017,1,7,MORANGO POLPA PCT COM 2KKGS,90.00,KG,6.00,540.00
54100,2017,2,14,"LEITE EM PÓ INTEGRAL, SEM ADIÇÃO DE AÇÚCAR E SORO, PRODUTO OBTIDO POR DESIDRATAÇÃO DO LEITE DE VACA INTEGRAL E APTO PARA A ALIMENTAÇÃO HUMANA MEDIANTE PROCESSOS TECNOLOGICAMENTE ADEQUADOS. NA INFORMAÇÃO NUTRICIONAL, O PRODUTO DEVE CONTER DESCRIÇÃO DE CARBOIDRATOS, PROTEÍNAS, GORDURAS TOTAIS E SATURADAS, SÓDIO E CÁLCIO. EMBALAGEM: PAPEL METALIZADO. PESO LÍQUIDO 1000G.",1200.00,KG,"",""
54100,2017,2,42,"LEITE EM PÓ INTEGRAL, SEM ADIÇÃO DE AÇÚCAR E SORO, PRODUTO OBTIDO POR DESIDRATAÇÃO DO LEITE DE VACA INTEGRAL E APTO PARA A ALIMENTAÇÃO HUMANA MEDIANTE PROCESSOS TECNOLOGICAMENTE ADEQUADOS. NA INFORMAÇÃO NUTRICIONAL, O PRODUTO DEVE CONTER DESCRIÇÃO DE CARBOIDRATOS, PROTEÍNAS, GORDURAS TOTAIS E SATURADAS, SÓDIO E CÁLCIO. EMBALAGEM: PAPEL METALIZADO. PESO LÍQUIDO 1000G.",1800.00,KG,"",""
88029,2017,3,1,Nata 350g,24.00,POT,4.05,97.20
88029,2017,3,2,Queijo mussarela fatiado,70.00,KG,30.00,2100.00
88029,2017,3,4,Abóbora japonesa,12.00,KG,6.60,79.20
88029,2017,3,8,Batata doce,18.00,KG,3.35,60.30
88029,2017,3,19,pêssego,45.00,KG,5.10,229.50
88029,2017,3,18,Morango,12.00,KG,15.00,180.00
88029,2017,3,7,Alface,12.00,UN,2.00,24.00
88029,2017,3,21,Tomate,92.00,KG,5.15,473.80
88029,2017,3,14,Cenoura,46.00,KG,3.95,181.70
88029,2017,3,9,batata inglesa,66.00,KG,4.25,280.50
88029,2017,3,10,Bergamota,83.00,KG,3.60,298.80
88029,2017,3,12,Brócolis,46.00,UN,4.40,202.40
88029,2017,3,20,Tempero verde,23.00,MOL,2.40,55.20
88029,2017,3,11,Beterraba,46.00,KG,3.60,165.60
88029,2017,3,15,Chuchu,23.00,KG,3.30,75.90
88029,2017,3,5,Abobrinha italiana,11.00,KG,4.50,49.50
88029,2017,3,6,Aipim,10.00,KG,3.30,33.00
88029,2017,3,13,Cebola,23.00,KG,2.40,55.20
88029,2017,3,17,Laranja comum,70.00,KG,3.30,231.00
88029,2017,3,3,Abacate,15.00,KG,5.00,75.00
88029,2017,3,16,Couve flor,23.00,UN,4.60,105.80
79200,2017,2,4,Agnoline caseiro,20.00,KG,"",""
79200,2017,2,1,"Aipim descascado/congelado, embalagem de 1Kg",50.00,KG,"",""
79200,2017,2,2,Alface crespa,160.00,UN,"",""
79200,2017,2,3,Arroz branco Orgânico,80.00,KG,"",""
79200,2017,2,5,"Bebida láctea fermentada, diversos sabores, pacote de 1 litro",140.00,L,"",""
79200,2017,2,6,Beterraba (cada unidade com aprox. 100 gramas)',50.00,KG,"",""
79200,2017,2,7,"Bolacha caseira, pacote de 1kg",60.00,KG,"",""
79200,2017,2,8,Brócolis,60.00,UN,"",""
79200,2017,2,9,Cebola,40.00,KG,"",""
79200,2017,2,10,Cenoura (cada unidade com aprox. 80 gramas),40.00,KG,"",""
79200,2017,2,11,Couve-flor (cada unidade com aprox. 700 gramas),60.00,UN,"",""
79200,2017,2,12,"Cuca sovada tipo caseira, unidade com  aproximadamente 800g",40.00,KG,"",""
79200,2017,2,13,"Carne suína magra, desossada congelada, preparada tipo bife de 5 cm",50.00,KG,"",""
79200,2017,2,14,"Doce de frutas orgânico, em pote com 2 Kg",8.00,UN,"",""
79200,2017,2,15,"Farinha de milho, média, com ferro e ácido fólico, pacote de 1kg",40.00,KG,"",""
79200,2017,2,16,"Feijão preto, tipo 1, limpo, pacote com 1 Kg",20.00,KG,"",""
79200,2017,2,17,"Linguiça de carne suína, magra, congelada",40.00,KG,"",""
79200,2017,2,18,"Leite em pó integral, sem glúten, em pct com 01 Kg",20.00,KG,"",""
