id_estado,nm_municipio,licitacao_ano,nr_item,ds_item,qt_itens_licitacao,vl_unitario_estimado,vl_total_estimado,contrato_ano,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,São Valentim,2/2017,15,"Grostoli fofo, deverá ser acondicionada em sacos plásticos transparente e atóxico limpo e não violado, resistente ao transporte e manuseio. deve constar na embalagem fabricante, data de fabricação e validade, informação nutricional.",20 KG,15.73,314.6,120/2017,20 KG,15.73,314.6
43,São Valentim,2/2017,17,"Linguiça suína, deverá ser congelada, sem adição de corantes, acondicionadas em sacos plásticos transparentes e atóxicos, resistentes a manipulação e ao transporte. na embalagem deve contar informações como: fornecedor, data da embalagem e validade, informações nutricionais.",40 KG,15,600,122/2017,40 KG,14.97,598.8
43,São Valentim,2/2017,18,"Massa para pizza, unidade de tamanho médio, deverá ser acondicionado em plástico transparente atóxico, limpo e não violado, resistente ao transporte e manuseio e que garanta a integridade do produto até o momento do consumo, deve constar na embalagem fabricante, data de fabricação e validade, inform",210 UN,2.95,619.5,120/2017,210 UN,2.95,619.5
43,São Valentim,2/2017,19,"Massa caseira tipo espaguete, deverá ser acondicionada em plástico transparente atóxico, limpo e não violado, resistente ao transporte e manuseio e que garanta a integridade do produto até o momento do consumo, deve constar na embalagem fabricante, data de fabricação e validade, informação nutricion",40 KG,9.63,385.2,120/2017,40 KG,9.63,385.2
43,São Valentim,2/2017,20,"Moranga cabotiá, grau médio de amadurecimento, 1ª qualidade, livre de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos a superfície externa.",112 KG,1.99,222.88,121/2017,112 KG,1.99,222.88
43,São Valentim,2/2017,21,"Pão cachorro quente, deverá ser acondicionado em plástico transparente atóxico, limpo e não violado, resistente ao transporte e manuseio e que garanta a integridade do produto até o momento do consumo. os pães depois de acondicionados na embalagem deverão ser acondicionados em contentores plásticos ",87 KG,10.06,875.22,120/2017,87 KG,10.06,875.22
43,São Valentim,2/2017,22,"Pão de centeio kg, pão de forma para sanduíche caseiro fatiado. deverá ser acondicionado em saco plástico transparente, atóxico, resistente à manipulação e transporte. deve constar na embalagem fabricante, data de fabricação e validade, informação nutricional. ",93 KG,13.9,1292.7,120/2017,93 KG,13.9,1292.7
43,São Valentim,2/2017,23,"Pão sovadinho kg, deverá ser acondicionado em plástico transparente atóxico, limpo e não violado, resistente ao transporte e manuseio e que garanta a integridade do produto até o momento do consumo. os pães depois de acondicionados na embalagem deverão ser acondicionados em contentores plásticos esp",119 KG,10.06,1197.14,120/2017,119 KG,10.06,1197.14
43,São Valentim,2/2017,24,"Pão tipo francês, unidade de aproximadamente 50 gramas, deverá ser acondicionado em plástico transparente atóxico, limpo e não violado, resistente ao transporte e manuseio e que garanta a integridade do produto até o momento do consumo. os pães após acondicionados na embalagem deverão ser acondicion",92 KG,8.14,748.88,120/2017,92 KG,8.14,748.88
43,São Valentim,2/2017,25,"Pernil suíno sem osso, deverá estar resfriado, acondicionados em sacos plásticos transparentes e atóxicos, resistentes a manipulação e ao transporte. a embalagem deve constar as seguintes informações: fornecedor, data de embalagem e validade, assim como as informações nutricionais.",60 KG,11.28,676.8,122/2017,60 KG,11.25,675
43,Estação,2/2017,1,Alface,378 UN,1.96,740.88,99/2017,378 UN,1.96,740.88
43,Estação,2/2017,2,Beterraba - kg,73 KG,3.1,226.3,99/2017,73 KG,3.1,226.3
43,Estação,2/2017,3,Bergamota,175 KG,2.9,507.5,99/2017,175 KG,2.9,507.5
43,Estação,2/2017,4,Brócolis - kg,57 KG,6.56,373.92,99/2017,57 KG,6.56,373.92
43,Estação,2/2017,5,Bolacha caseira - de açúcar mascavo,71 KG,18.5,1313.5,99/2017,71 KG,18.5,1313.5
43,Estação,2/2017,6,Cenoura - kg,85 KG,2.76,234.6,99/2017,85 KG,2.76,234.6
43,Estação,2/2017,7,"Cuquinhas, unidade",1270 UN,0.55,698.5,99/2017,1270 UN,0.55,698.5
43,Estação,2/2017,8,Chimier - kg - diversos sabores,24 KG,14.2,340.8,99/2017,24 KG,14.2,340.8
43,Estação,2/2017,9,Feijão preto - kg,140 KG,6.33,886.2,99/2017,140 KG,6.33,886.2
43,Estação,2/2017,10,Massa espaguete - kg,72 KG,9.76,702.72,99/2017,72 KG,9.76,702.72
43,Estação,2/2017,11,Ovos - dúzia,106 UN,5.75,609.5,99/2017,106 UN,5.75,609.5
43,Estação,2/2017,12,Pao cachorro quente 100gr,3555 UN,0.52,1848.6,99/2017,3555 UN,0.52,1848.6
43,Estação,2/2017,13,"Pão fatiado, integral, para sanduiche",109 KG,14,1526,99/2017,109 KG,14,1526
43,Estação,2/2017,14,Queijo fatiado mussarela,94 KG,26,2444,99/2017,94 KG,26,2444
43,Estação,2/2017,15,Repolho - kg,179 KG,1.95,349.05,99/2017,179 KG,1.95,349.05
43,Estação,2/2017,16,Tempero verde (maço)  - salsa e cebolinha verde,180 UN,2,360,99/2017,180 UN,2,360
43,Estação,2/2017,17,Mandioca kg,15 KG,3.85,57.75,99/2017,15 KG,3.85,57.75
43,Estação,2/2017,18,Couve-flor -  kg,70 KG,7.02,491.4,99/2017,70 KG,7.02,491.4
43,Estação,2/2017,19,Vagem - kg,32 KG,6.8,217.6,99/2017,32 KG,6.8,217.6
43,Estação,2/2017,20,Moranga cabotiá kg,15 KG,1.78,26.7,99/2017,15 KG,1.78,26.7
43,Estação,2/2017,21,Suco de uva concentrado,200 LT,11.83,2366,99/2017,200 LT,11.83,2366
43,Estação,2/2017,22,Bolacha caseira de prestígio/coco kg,28 KG,16,448,99/2017,28 KG,16,448
43,Estação,2/2017,23,Massa tipo cabelo de anjo - kg,15 KG,9.76,146.4,99/2017,15 KG,9.76,146.4
43,Estação,2/2017,24,Alho,4 KG,26.5,106,99/2017,4 KG,26.5,106
43,Estação,2/2017,25,Tomate - kg,135 KG,4.21,568.35,99/2017,135 KG,4.21,568.35
43,Estação,2/2017,26,Abobrinha tronco kg,6 KG,4.04,24.24,99/2017,6 KG,4.04,24.24
43,Estação,2/2017,27,Acucar mascavo - kg,6 KG,11.75,70.5,99/2017,6 KG,11.75,70.5
43,Estação,2/2017,28,Pão doce recheado - unidade,1210 UN,0.96,1161.6,99/2017,1210 UN,0.96,1161.6
43,Estação,2/2017,29,Bolacha caseira de maisena/coco,57 KG,18.33,1044.81,99/2017,57 KG,18.33,1044.81
43,Estação,2/2017,30,Pepino -  salada kg,45 KG,3.04,136.8,99/2017,45 KG,3.04,136.8
43,Estação,2/2017,31,"Vinagre de vinho tinto, lts - fermentado acético",48 LT,4.87,233.76,99/2017,48 LT,4.87,233.76
43,Estação,2/2017,32,"Linguica toscana, kg",70 KG,13.25,927.5,99/2017,70 KG,13.25,927.5
43,Estação,2/2017,33,"Laranja, fruta, em kg",405 KG,2.49,1008.45,99/2017,405 KG,2.49,1008.45
43,São José do Herval,1/2017,1,"Aipim descascado, produto novo de primeira qualidade, cortado em pedaços de no máximo 15 cm cada pedaço, descascado, bem limpo, sem manchas estranhas, em embalagens limpas, transparentes e resistentes para o congelamento.",80 KG,4.5,360,54/2017,80 KG,4.5,360
43,São José do Herval,1/2017,3,"Feijão preto, produto novo,  escolhido, sem sujidades, sem carunchos, embalados em embalagem de no máximo 20 kg cada bolsa.",180 KG,6,1080,55/2017,180 KG,6,1080
43,São José do Herval,1/2017,2,"Chimia de fruta, feito de fruta na sua integra, no ponto certo para consumo, não aceitaremos geléia. nos sabores abóbora, uva, figo.",40 KG,9,360,56/2017,40 KG,9,360
43,São José do Herval,1/2017,4,"Polpa de fruta congelada, polpa concentrada congelada, sem adição de açúcar, sem adição de conservantes, sabores variados conforme combinar",650 KG,9.5,6175,56/2017,650 KG,9.5,6175
43,Maçambará,1/2017,3,"Bergamota, grau médio de amadurecimento, de 1ª qualidade, com casca sã, sem rupturas, acondicionado em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",340 KG,2.5,850,33/2017,340 KG,2.5,850
43,Maçambará,1/2017,3,"Bergamota, grau médio de amadurecimento, de 1ª qualidade, com casca sã, sem rupturas, acondicionado em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",340 KG,2.5,850,32/2017,340 KG,2.5,850
43,Maçambará,1/2017,3,"Bergamota, grau médio de amadurecimento, de 1ª qualidade, com casca sã, sem rupturas, acondicionado em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",340 KG,2.5,850,30/2017,340 KG,2.5,850
43,Maçambará,1/2017,1,"Alface, em kg, novo, de 1ª qualidade, folha sãs, sem rupturas, acondicionado em embalagem transparente e resistente, com etiqueta de pesagem e prazo de validade semanal.",935 UN,2.2,2057,30/2017,935 UN,2.2,2057
43,Maçambará,1/2017,5,Broa de milho broa de milho. sem adição de gordura vegetal hidrogenada ou aditivos alimentares.  embalagem plástica atóxica e resistente.,286 KG,12,3432,28/2017,286 KG,12,3432
43,Maçambará,1/2017,9,"Couve verde, em kg, nova, de 1ª qualidade, folhas sãs, sem rupturas, acondicionado em embalagem transparente e resistente, com etiqueta de pesagem e prazo de validade semanal.",400 UN,9,3600,30/2017,400 UN,9,3600
43,Maçambará,1/2017,11,"Mandioca, novo, de 1ª qualidade, tamanho grande, limpa, acondicionada, em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",350 KG,2.5,875,33/2017,350 KG,2.5,875
43,Maçambará,1/2017,11,"Mandioca, novo, de 1ª qualidade, tamanho grande, limpa, acondicionada, em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",350 KG,2.5,875,32/2017,350 KG,2.5,875
43,Maçambará,1/2017,14,"Tempero verde, em maço, novo, de 1ª qualidade, folha sãs, sem rupturas, acondicionado em embalagem transparente e resistente, com etiqueta de pesagem e prazo de validade semanal.",405 UN,1.5,607.5,30/2017,405 UN,1.5,607.5
43,Maçambará,1/2017,10,"Laranja, grau médio de amadurecimento, de 1ª qualidade, com casca sã, sem rupturas, acondicionado em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",525 KG,2.8,1470,33/2017,525 KG,2.8,1470
43,Maçambará,1/2017,10,"Laranja, grau médio de amadurecimento, de 1ª qualidade, com casca sã, sem rupturas, acondicionado em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",525 KG,2.8,1470,32/2017,525 KG,2.8,1470
43,Maçambará,1/2017,10,"Laranja, grau médio de amadurecimento, de 1ª qualidade, com casca sã, sem rupturas, acondicionado em embalagem resistente e transparente, com etiqueta de pesagem e prazo de validade semanal.",525 KG,2.8,1470,30/2017,525 KG,2.8,1470
43,Maçambará,1/2017,2,"Bebida láctea, sabores diversos (embalagem de1 litro). com data de validade mínima de 15 dias a contar da data de entrega.",2320 L,2.85,6612,31/2017,2320 L,2.85,6612
43,Vila Maria,2/2017,17,"Pão caseiro 500gr, unidade com peso de 500g, produzido em local adequado, com alvará sanitário, com rotulo contendo informação nutricional, sem defeitos que possam alterar sua aparência e qualidade. embalados saco plastico, transparente e atoxico. entrega em unidades, com identificação da data de fabricação e validade.",160 UN,6.26,1001.6,77/2017,160 UN,6.26,1001.6
43,Vila Maria,2/2017,2,"Alface crespa, tamanho médio, com peso minimo, por unidade de 300g. as folhas deverão ser limpas, sem manchas de picadas de insetos, sem nenhum defeito que possa alterar sua aparência e qualidade. embalagem primaria: caixas arejadas, retornáveis. entrega em unidades (pés), com identificação da quantidade.	",150 UN,1.73,259.5,76/2017,150 UN,1.73,259.5
43,Vila Maria,2/2017,3,"Beterraba, livre da maior pare possível de terra aderente à casca e de resíduos de fertilizantes. de colheita recente, boa qualidade, inteira, tamanho médio, lisa, com polpa intacta, com coloração tipica da variedade sem machucaduras, sem bolores ou outros defeitos que possam alterar sua aparência e qualidade, entrega em kg",60 KG,2.67,160.2,76/2017,60 KG,2.67,160.2
43,Vila Maria,2/2017,10,"Cuca caseira 500gr, sem recheio, unidade com peso de 500gr. produzido em local adequado, com alvará sanitário, com rotulo contendo informação nutricional, sem defeitos que possam alterar sua aparência e qualidade. embalados saco plástico transparente.",55 UN,7.25,398.75,77/2017,55 UN,7.25,398.75
43,Vila Maria,2/2017,14,"Lasanha, de frango, embalagem metalizada de 1 kg, impermeável a germes e ao ar, sem defeitos, com identificação do produto, com rotulo contendo identificação nutricional, data de fabricação r prazo de validade",50 KG,20.99,1049.5,77/2017,50 KG,20.99,1049.5
43,Vila Maria,2/2017,21,"Repolho, unidade grande íntegra, de colheita recente, boa qualidade sem manchas, sem machucaduras, sem bolores pu outros defeitos que possam alterar sua aparência e qualidade. entrega em unidades, com identificação da qualidade",90 KG,2.05,184.5,76/2017,90 KG,2.05,184.5
43,Vila Maria,2/2017,22,"Tempero verde, molho de 70g em média de colheita recente, sem partes estragadas, amareladas que possam alterar sua aparência e qualidade",25 MOL,2.11,52.75,76/2017,25 MOL,2.11,52.75
43,Vila Maria,2/2017,19,"Pão caseiro fatiado integral, unidade com peso de 500g, produto feito a partir de farinha de trigo integral. produzido em local adequado, com alvará sanitário, com rótulo contendo informação nutricional, sem defeitos que possam alterar sua aparência e qualidade. embalados saco plástico, transparente e atoxico.",50 UN,7.08,354,77/2017,50 UN,7.08,354
43,Vila Maria,2/2017,23,"Tomate, longa vida médio de maturação, fresco, com coloração e tamanho uniforme. livre da maior parte possível de terra aderente à casca e de resíduos fertilizantes. de colheita recente, boa qualidade sem rachaduras, sem bolores ou outros defeitos que possam alterar sua aparência e qualidade. entrega em kg	",300 KG,4.24,1272,79/2017,300 KG,4.24,1272
43,Vila Maria,2/2017,18,"Pão caseiro colorido 500gr, unidade com peso de 500g, produzido em local adequado, com alvará sanitário, com rotulo contendo informação nutricional, sem defeitos que possam alterar sua aparência e qualidade. embalados saco plastico, transparente e atoxico. entrega em unidades, com identificação da data de fabricação e validade.",60 UN,7.12,427.2,77/2017,60 UN,7.12,427.2
43,Vila Maria,2/2017,9,"Couve flor, unidade grande integra, de colheita recente boa qualidade, sem manchas, sem machucaduras, sem bolores ou outros defeitos que possam alterar sua aparência e qualidade. entrega em unidades, com identificação da quantidade",60 UN,3.37,202.2,76/2017,60 UN,3.37,202.2
43,Vila Maria,2/2017,1,"Alface americana, tamanho médio, com peso mínimo, por unidade de 300g. as folhas deverão ser limpas, sem manchas de picadas de insetos, sem nenhum defeito que possa alterar sua aparência e qualidade. embalagem primária; caixas arejadas, retornáveis. entrega em unidades (pés), com identificação da qualidade",60 UN,2.2,132,76/2017,60 UN,2.2,132
43,Vila Maria,2/2017,4,"Biscoito caseiro de 500gr, embalagem plastica transparente e atoxica. produzidos sob avaliação sanitária sem defeitos que possam alterar sua aparência e qualidade, com rotulo contendo informação nutricional. feitos de forma artesanal (ou seja, não produzidos em escala ou por meio de processos industriais) e que se utilizam de insumos naturais, sem conservantes, corantes e outros aditivos utilizados nos biscoitos com identificação da data de fabricação e validade.",100 UN,6.79,679,77/2017,100 UN,6.79,679
43,Vila Maria,2/2017,5,"Brócolis, unidade grande integra, de colheita recente, boa qualidade sem manchas, machucaduras, bolores ou outros defeitos que possam alterar sua aparência e qualidade, entrega em unidades, com identificação da qualidade",44 UN,3.19,140.36,76/2017,44 UN,3.19,140.36
43,Vila Maria,2/2017,7,"Cenoura, livre a maior parte possível de terra aderente à casca e de resíduos de fertilizantes. de colheita recente, boa qualidade, inteira, sem brotos, rachaduras ou cortes na casca, sem machucaduras, sem bolores ou outros defeitos que possam alterar sua aparência e qualidade. entrega em kg",70 KG,2.49,174.3,76/2017,70 KG,2.49,174.3
43,Vila Maria,2/2017,13,"Laranja, de primeira qualidade, tamanho médio. deverá ser fresca, com grau de maturação satisfatório.as frutas não poderão apresentar manchas ou defeitos na casca; a polpa devera estar intacta e uniforme. devem apresentar-se sem deformação e ausentes de danos mecânicos e doenças.",400 KG,2.56,1024,81/2017,400 KG,2.56,1024
43,Vila Maria,2/2017,25,"Suco de uva integral, integral orgânico, não adoçado, não fermentado, sem conservantes co diluição minima de duas partes de água para uma parte de suco. prazo de validade mínimo de 12 meses na data da entrega. embalagem atóxica de 2 litros",140 L,11.63,1628.2,80/2017,140 L,11.63,1628.2
43,Vila Maria,2/2017,20,"Rabanete, molho co 10 unidades em média, casca lisa isento de material terroso, de primeira qualidade	",10 MOL,4.25,42.5,76/2017,20 MOL,4.25,85
43,Vila Maria,2/2017,16,"Mandioca descascada, de colheita recente, boa qualidade, sem machucaduras, sem bolores ou outros defeitos que possam alterar sua aparência e qualidade entrega em kg",60 KG,6,360,78/2017,60 KG,6,360
43,Vila Maria,2/2017,15,"Macarrão caseiro, com ovos. produzida em local adequado, com alvará sanitário, co rotulo contendo informação nutricional, sem defeitos que possam alterar dua aparência e qualidade. embalada em bandejas com filme plástico, ou em embalagem plástica, contendo 500g com identificação da data de fabricação e validade",40 KG,9.11,364.4,77/2017,40 KG,9.11,364.4
43,Vila Maria,2/2017,6,"Capeleti, embalagem plásticas de 500gr, congelados de boa qualidade e com identificação de validade	",60 KG,24.46,1467.6,77/2017,60 KG,24.46,1467.6
43,Vila Maria,2/2017,28,"Bergamota/mexerica. de primeira qualidade, tamanho médio. deverá ser fresca, com grau de maturação satisfatório. as frutas não poderão apresentar manchas ou defeitos na casca; a polpa devera estar intacta e uniforme e devem apresentar se sem deformação e ausente de danos mecânicos e doenças. entrega em kg",400 KG,2.55,1020,81/2017,400 KG,2.55,1020
43,Vila Maria,2/2017,8,"Couve flor chinesa, tamanho médio, não devem estar murchos, amarelados ou escurecidos. boa apresentação ao exame visual.",20 UN,3.74,74.8,76/2017,20 UN,3.74,74.8
43,Vila Maria,2/2017,24,"Mini-pizza, recheio de frango, milho e molho de tomate. entrga em unidades",750 UN,1.83,1372.5,77/2017,750 UN,1.83,1372.5
43,Nicolau Vergueiro,2/2017,14,Espinafre - maço,5 UN,1.5,7.5,20/2017,5 UN,1.5,7.5
43,Nicolau Vergueiro,2/2017,19,Massa caseira tipo capeletti,30 KG,30.5,915,18/2017,30 KG,25.9,777
43,Nicolau Vergueiro,2/2017,24,Pimentão,10 KG,5.99,59.9,19/2017,10 KG,5.99,59.9
43,Nicolau Vergueiro,2/2017,25,Repolho branco ou roxo,40 KG,1.99,79.6,19/2017,40 KG,1.99,79.6
43,Nicolau Vergueiro,2/2017,1,Alface,40 UN,2.12,84.8,20/2017,40 UN,2.12,84.8
43,Nicolau Vergueiro,2/2017,22,Milho verde (espiga),100 UN,1.2,120,20/2017,100 UN,1.2,120
43,Nicolau Vergueiro,2/2017,30,Vagem,10 KG,5.8,58,20/2017,10 KG,5.8,58
43,Nicolau Vergueiro,2/2017,4,Bergamota,20 KG,2.7,54,20/2017,20 KG,2.7,54
43,Nicolau Vergueiro,2/2017,11,Couve-flor,10 KG,4.1,41,19/2017,10 KG,4.1,41
43,Nicolau Vergueiro,2/2017,17,Laranja umbigo,20 KG,2.99,59.8,20/2017,20 KG,2.99,59.8
43,Nicolau Vergueiro,2/2017,20,Massa caseira,45 KG,11.6,522,18/2017,45 KG,9.9,445.5
43,Nicolau Vergueiro,2/2017,28,Tempero verde (cebolinha e salsinha) - maço,40 UN,1.5,60,20/2017,40 UN,1.5,60
43,Nicolau Vergueiro,2/2017,12,"Doce de frutas (chimia) de abóbora, uva, morango, figo ou jabuticaba",8 KG,8.85,70.8,22/2017,8 KG,8.85,70.8
43,Nicolau Vergueiro,2/2017,23,Pepino,10 KG,3.99,39.9,20/2017,10 KG,3.99,39.9
43,Nicolau Vergueiro,2/2017,26,Suco integral de uva,60 L,11.69,701.4,21/2017,60 L,11.69,701.4
43,Nicolau Vergueiro,2/2017,16,Laranja do céu,30 KG,2.3,69,20/2017,30 KG,2.3,69
43,Nicolau Vergueiro,2/2017,9,Cenoura,35 KG,2.89,101.15,19/2017,35 KG,2.89,101.15
43,Nicolau Vergueiro,2/2017,6,Brócolis,20 KG,3.75,75,19/2017,20 KG,3.75,75
43,Nicolau Vergueiro,2/2017,29,Tomate,60 KG,4.67,280.2,20/2017,60 KG,4.67,280.2
43,Nicolau Vergueiro,2/2017,27,Suco integral de laranja,5 L,11.69,58.45,21/2017,5 L,11.69,58.45
43,Nicolau Vergueiro,2/2017,5,Beterraba,25 KG,2.89,72.25,19/2017,25 KG,2.89,72.25
43,Nicolau Vergueiro,2/2017,15,Feijão preto,15 KG,5.65,84.75,20/2017,15 KG,5.65,84.75
43,Taquara,2/2017,4,"Banana prata - peso médio de 70 gramas ou mais por unidade, fruta de primeira qualidade, com boa apresentação ao exame visual, sem machucados, sem bichos e em grau médio de amadurecimento.-  ensino fundamental",2745 KG,3.11,8536.95,34/2017,2745 KG,3.11,8536.95
43,Taquara,2/2017,2,"Aipim - hortaliças de primeira qualidade, com boa apresentação ao exame visual, sem machucados ou rachaduras, sem estarem murchas, e sem bichos ou larvas.  -  ensino fundamental",927 KG,2.27,2104.29,34/2017,927 KG,2.27,2104.29
43,Taquara,2/2017,3,"Alface lisa - hortaliças de primeira qualidade, com boa apresentação ao exame visual, sem machucados ou rachaduras, sem bichos ou larvas, peso médiodo pé 400 gramas.-  ensino fundamental",1053 UN,1.75,1842.75,34/2017,1053 UN,1.75,1842.75
